Algorithm,Baseline,originalTitle,originalCategory,Language_50,Reference_50,Religion_50,Science_50,Arts_50,Entertainment_50,Business_50,Society_50,Life_50,People_50,Universe_50,Nature_50,Concepts_50,History_50,Technology_50,Culture_50,Mathematics_50,Sports_50,Politics_50,Geography_50,Humanities_50,World_50,Education_50,Philosophy_50,Law_50,Events_50,Health_50
bloomfilter,RandomBaseline_test,Equanimity,Religion_50,0.3,0.4,0.34,0.28,0.22,0.38,0.34,0.28,0.36,0.42,0.38,0.24,0.26,0.44,0.34,0.34,0.4,0.26,0.24,0.32,0.38,0.32,0.28,0.32,0.24,0.26,0.28
bloomfilter,RandomBaseline_test,Ethics in religion,Religion_50,0.66,0.54,0.58,0.6,0.4,0.58,0.5,0.5,0.62,0.64,0.54,0.46,0.62,0.7,0.64,0.58,0.58,0.4,0.42,0.64,0.66,0.58,0.44,0.44,0.28,0.44,0.44
bloomfilter,RandomBaseline_test,Faith-based organization,Religion_50,0.22,0.12,0.16,0.24,0.16,0.2,0.22,0.22,0.24,0.18,0.2,0.14,0.18,0.24,0.14,0.2,0.18,0.16,0.16,0.24,0.14,0.18,0.3,0.16,0.14,0.26,0.14
bloomfilter,RandomBaseline_test,Haizidao,Religion_50,0.02,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.0,0.0,0.02,0.02
bloomfilter,RandomBaseline_test,His Holiness,Religion_50,0.22,0.1,0.16,0.2,0.1,0.2,0.16,0.12,0.16,0.1,0.18,0.1,0.16,0.2,0.14,0.16,0.16,0.12,0.16,0.2,0.1,0.14,0.2,0.08,0.1,0.14,0.1
bloomfilter,RandomBaseline_test,History of theology,Religion_50,0.64,0.34,0.5,0.54,0.22,0.48,0.42,0.38,0.56,0.44,0.44,0.34,0.44,0.6,0.42,0.48,0.52,0.36,0.36,0.36,0.4,0.52,0.44,0.44,0.24,0.48,0.34
bloomfilter,RandomBaseline_test,Holy Land,Religion_50,0.48,0.38,0.28,0.52,0.32,0.38,0.44,0.28,0.44,0.34,0.32,0.3,0.28,0.5,0.34,0.34,0.44,0.4,0.24,0.34,0.26,0.46,0.36,0.3,0.32,0.4,0.46
bloomfilter,RandomBaseline_test,Infallibilism,Religion_50,0.3,0.2,0.28,0.28,0.22,0.24,0.18,0.16,0.26,0.32,0.2,0.2,0.32,0.38,0.14,0.28,0.26,0.2,0.26,0.24,0.3,0.28,0.28,0.18,0.18,0.36,0.14
bloomfilter,RandomBaseline_test,Invisible Pink Unicorn,Religion_50,0.54,0.24,0.42,0.4,0.3,0.4,0.46,0.32,0.38,0.44,0.38,0.36,0.46,0.46,0.32,0.4,0.34,0.34,0.28,0.36,0.42,0.36,0.36,0.34,0.18,0.26,0.32
bloomfilter,RandomBaseline_test,Judaism,Religion_50,0.72,0.56,0.46,0.64,0.44,0.64,0.62,0.54,0.7,0.58,0.56,0.5,0.44,0.72,0.54,0.52,0.62,0.46,0.56,0.62,0.48,0.66,0.62,0.42,0.46,0.66,0.52
bloomfilter,RandomBaseline_test,Karakia,Religion_50,0.34,0.14,0.22,0.34,0.2,0.28,0.24,0.26,0.3,0.22,0.08,0.26,0.3,0.3,0.28,0.22,0.16,0.14,0.28,0.28,0.2,0.26,0.16,0.18,0.2,0.22,0.14
bloomfilter,RandomBaseline_test,Libertas ecclesiae,Religion_50,0.24,0.3,0.28,0.32,0.2,0.3,0.2,0.2,0.32,0.3,0.24,0.26,0.2,0.3,0.22,0.14,0.36,0.26,0.28,0.32,0.14,0.22,0.32,0.16,0.24,0.28,0.22
bloomfilter,RandomBaseline_test,List of apologetic works,Religion_50,0.06,0.08,0.06,0.08,0.08,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.08,0.08,0.08,0.06,0.08,0.08,0.08,0.08,0.06,0.08,0.06,0.08,0.04,0.08,0.08
bloomfilter,RandomBaseline_test,Mesopotamian prayer,Religion_50,0.4,0.3,0.28,0.28,0.16,0.36,0.32,0.26,0.3,0.3,0.26,0.34,0.34,0.38,0.3,0.28,0.3,0.22,0.24,0.3,0.32,0.32,0.26,0.24,0.2,0.24,0.28
bloomfilter,RandomBaseline_test,Montamentu,Religion_50,0.1,0.04,0.04,0.08,0.02,0.06,0.04,0.04,0.06,0.06,0.04,0.04,0.04,0.08,0.04,0.06,0.04,0.04,0.02,0.04,0.04,0.06,0.02,0.04,0.04,0.02,0.0
bloomfilter,RandomBaseline_test,Multiconfessionalism,Religion_50,0.18,0.14,0.16,0.18,0.12,0.16,0.16,0.12,0.18,0.14,0.12,0.14,0.18,0.16,0.12,0.14,0.18,0.18,0.18,0.18,0.14,0.18,0.18,0.1,0.14,0.2,0.14
bloomfilter,RandomBaseline_test,Multiple religious belonging,Religion_50,0.52,0.38,0.52,0.56,0.38,0.5,0.44,0.46,0.56,0.5,0.4,0.4,0.48,0.6,0.48,0.54,0.44,0.36,0.34,0.38,0.46,0.5,0.46,0.42,0.34,0.48,0.44
bloomfilter,RandomBaseline_test,Numen,Religion_50,0.42,0.32,0.34,0.34,0.18,0.46,0.34,0.2,0.34,0.46,0.32,0.32,0.26,0.46,0.4,0.36,0.38,0.36,0.2,0.3,0.36,0.4,0.4,0.28,0.18,0.38,0.3
bloomfilter,RandomBaseline_test,Open Episcopal Church,Religion_50,0.42,0.22,0.28,0.38,0.26,0.42,0.32,0.34,0.44,0.3,0.38,0.2,0.26,0.46,0.24,0.3,0.32,0.3,0.34,0.28,0.24,0.36,0.3,0.24,0.28,0.34,0.24
bloomfilter,RandomBaseline_test,Orthodoxy in Azerbaijan,Religion_50,0.28,0.22,0.24,0.42,0.22,0.34,0.26,0.28,0.38,0.16,0.24,0.16,0.26,0.34,0.16,0.16,0.38,0.22,0.24,0.28,0.14,0.3,0.36,0.16,0.26,0.28,0.26
bloomfilter,RandomBaseline_test,Political science of religion,Religion_50,0.5,0.34,0.4,0.56,0.3,0.44,0.3,0.52,0.54,0.32,0.38,0.42,0.42,0.54,0.42,0.44,0.54,0.32,0.44,0.54,0.36,0.54,0.5,0.36,0.38,0.4,0.5
bloomfilter,RandomBaseline_test,Ptolemaic cult of Alexander the Great,Religion_50,0.4,0.24,0.24,0.36,0.36,0.36,0.38,0.32,0.28,0.3,0.34,0.2,0.24,0.52,0.3,0.3,0.36,0.28,0.34,0.38,0.26,0.38,0.42,0.32,0.32,0.36,0.36
bloomfilter,RandomBaseline_test,Purépecha religion,Religion_50,0.04,0.02,0.02,0.04,0.02,0.02,0.02,0.04,0.04,0.04,0.02,0.0,0.02,0.04,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.0,0.02,0.04,0.02
bloomfilter,RandomBaseline_test,Religion,Religion_50,0.7,0.56,0.5,0.6,0.42,0.62,0.58,0.52,0.68,0.54,0.46,0.52,0.52,0.76,0.62,0.58,0.52,0.44,0.4,0.52,0.58,0.7,0.58,0.46,0.32,0.48,0.5
bloomfilter,RandomBaseline_test,Religion in space,Religion_50,0.26,0.28,0.24,0.34,0.26,0.3,0.24,0.26,0.38,0.24,0.24,0.32,0.18,0.44,0.2,0.34,0.34,0.46,0.32,0.36,0.2,0.4,0.32,0.24,0.22,0.34,0.3
bloomfilter,RandomBaseline_test,Religion on the Line,Religion_50,0.12,0.12,0.14,0.08,0.1,0.18,0.14,0.14,0.22,0.16,0.08,0.06,0.1,0.2,0.14,0.14,0.14,0.12,0.12,0.12,0.1,0.16,0.12,0.12,0.12,0.14,0.14
bloomfilter,RandomBaseline_test,Royal Navy Chaplaincy Service,Religion_50,0.06,0.02,0.04,0.06,0.1,0.04,0.04,0.08,0.12,0.08,0.12,0.06,0.06,0.12,0.04,0.04,0.12,0.1,0.06,0.08,0.06,0.08,0.08,0.12,0.06,0.14,0.08
bloomfilter,RandomBaseline_test,Sacred,Religion_50,0.62,0.4,0.48,0.54,0.34,0.58,0.42,0.4,0.54,0.52,0.44,0.42,0.42,0.74,0.52,0.48,0.44,0.42,0.42,0.46,0.44,0.56,0.48,0.42,0.36,0.5,0.44
bloomfilter,RandomBaseline_test,Sathya Sai Baba,Religion_50,0.44,0.38,0.5,0.52,0.38,0.62,0.52,0.58,0.56,0.5,0.52,0.42,0.44,0.5,0.36,0.5,0.6,0.48,0.58,0.56,0.32,0.48,0.54,0.34,0.34,0.56,0.48
bloomfilter,RandomBaseline_test,Section 2 of the Canadian Charter of Rights and Freedoms,Religion_50,0.44,0.32,0.34,0.4,0.38,0.42,0.4,0.46,0.64,0.48,0.5,0.4,0.44,0.48,0.48,0.32,0.7,0.4,0.46,0.54,0.38,0.48,0.6,0.3,0.44,0.62,0.32
bloomfilter,RandomBaseline_test,Singleness of heart,Religion_50,0.24,0.2,0.22,0.18,0.16,0.26,0.24,0.14,0.3,0.26,0.24,0.18,0.12,0.38,0.2,0.2,0.16,0.14,0.18,0.24,0.2,0.22,0.18,0.2,0.16,0.16,0.18
bloomfilter,RandomBaseline_test,Sirotci,Religion_50,0.08,0.06,0.06,0.08,0.06,0.06,0.06,0.1,0.1,0.08,0.1,0.06,0.08,0.1,0.02,0.02,0.1,0.06,0.08,0.02,0.06,0.06,0.1,0.06,0.1,0.1,0.08
bloomfilter,RandomBaseline_test,Towards a Global Ethic: An Initial Declaration,Religion_50,0.44,0.22,0.38,0.48,0.36,0.4,0.44,0.48,0.58,0.34,0.5,0.32,0.42,0.5,0.38,0.38,0.5,0.4,0.4,0.52,0.32,0.4,0.56,0.32,0.4,0.46,0.32
bloomfilter,RandomBaseline_test,United States Ambassador-at-Large for International Religious Freedom,Religion_50,0.22,0.1,0.1,0.08,0.16,0.16,0.16,0.24,0.2,0.2,0.22,0.06,0.12,0.16,0.08,0.16,0.22,0.24,0.2,0.12,0.14,0.12,0.22,0.1,0.16,0.22,0.16
bloomfilter,RandomBaseline_test,Zindīq,Religion_50,0.48,0.32,0.28,0.4,0.28,0.4,0.36,0.3,0.4,0.38,0.38,0.32,0.32,0.4,0.36,0.34,0.38,0.3,0.32,0.34,0.4,0.36,0.36,0.36,0.18,0.4,0.24
bloomfilter,RandomBaseline_test,Ancient Aliens,Science_50,0.34,0.26,0.24,0.3,0.22,0.36,0.4,0.28,0.48,0.36,0.32,0.24,0.3,0.34,0.34,0.34,0.26,0.34,0.26,0.3,0.32,0.38,0.24,0.22,0.26,0.3,0.26
bloomfilter,RandomBaseline_test,Annals of Philosophy,Science_50,0.36,0.3,0.28,0.28,0.22,0.34,0.24,0.34,0.44,0.36,0.32,0.24,0.22,0.36,0.38,0.42,0.46,0.3,0.32,0.36,0.22,0.28,0.26,0.28,0.2,0.3,0.3
bloomfilter,RandomBaseline_test,Antiquarian science books,Science_50,0.26,0.34,0.28,0.34,0.26,0.36,0.18,0.22,0.32,0.26,0.18,0.28,0.24,0.3,0.28,0.28,0.36,0.28,0.28,0.24,0.3,0.26,0.22,0.28,0.18,0.24,0.32
bloomfilter,RandomBaseline_test,Apollo's Arrow,Science_50,0.6,0.44,0.52,0.52,0.38,0.52,0.48,0.46,0.56,0.5,0.38,0.56,0.54,0.52,0.34,0.52,0.46,0.4,0.36,0.46,0.34,0.46,0.42,0.5,0.26,0.36,0.52
bloomfilter,RandomBaseline_test,Aryan race,Science_50,0.7,0.48,0.54,0.6,0.42,0.6,0.58,0.48,0.56,0.5,0.46,0.46,0.58,0.5,0.5,0.56,0.48,0.48,0.4,0.46,0.56,0.56,0.5,0.48,0.34,0.48,0.52
bloomfilter,RandomBaseline_test,BDORT,Science_50,0.4,0.36,0.44,0.3,0.3,0.36,0.36,0.4,0.34,0.4,0.36,0.28,0.34,0.36,0.26,0.38,0.46,0.3,0.46,0.52,0.32,0.34,0.54,0.36,0.4,0.3,0.28
bloomfilter,RandomBaseline_test,Body Worlds,Science_50,0.56,0.42,0.46,0.46,0.5,0.58,0.48,0.46,0.66,0.6,0.4,0.36,0.46,0.54,0.4,0.56,0.62,0.48,0.6,0.58,0.42,0.64,0.58,0.38,0.42,0.38,0.44
bloomfilter,RandomBaseline_test,Borderless selling,Science_50,0.42,0.32,0.38,0.52,0.26,0.36,0.4,0.42,0.42,0.3,0.22,0.4,0.32,0.32,0.32,0.3,0.44,0.32,0.36,0.26,0.34,0.38,0.44,0.24,0.4,0.36,0.34
bloomfilter,RandomBaseline_test,BrainCraft,Science_50,0.24,0.16,0.14,0.18,0.18,0.22,0.24,0.26,0.22,0.24,0.08,0.18,0.16,0.16,0.16,0.18,0.18,0.2,0.18,0.14,0.18,0.26,0.16,0.22,0.14,0.16,0.24
bloomfilter,RandomBaseline_test,Bully for Brontosaurus,Science_50,0.32,0.3,0.28,0.32,0.2,0.32,0.28,0.3,0.42,0.36,0.28,0.28,0.32,0.32,0.32,0.32,0.34,0.3,0.32,0.3,0.22,0.34,0.3,0.28,0.2,0.3,0.3
bloomfilter,RandomBaseline_test,CEASE therapy,Science_50,0.36,0.22,0.36,0.34,0.28,0.38,0.34,0.38,0.48,0.44,0.34,0.24,0.38,0.32,0.2,0.38,0.42,0.42,0.48,0.34,0.36,0.34,0.42,0.34,0.22,0.36,0.22
bloomfilter,RandomBaseline_test,Carcel,Science_50,0.02,0.04,0.08,0.04,0.04,0.02,0.02,0.04,0.02,0.02,0.0,0.06,0.02,0.02,0.0,0.06,0.06,0.02,0.06,0.06,0.02,0.0,0.04,0.02,0.02,0.02,0.04
bloomfilter,RandomBaseline_test,Center for Open Science,Science_50,0.38,0.44,0.38,0.5,0.4,0.44,0.42,0.46,0.48,0.34,0.28,0.48,0.36,0.4,0.42,0.54,0.46,0.32,0.44,0.54,0.4,0.52,0.44,0.4,0.3,0.34,0.38
bloomfilter,RandomBaseline_test,Characterology,Science_50,0.1,0.12,0.12,0.16,0.12,0.14,0.12,0.18,0.2,0.18,0.08,0.1,0.1,0.14,0.14,0.1,0.1,0.1,0.2,0.16,0.08,0.22,0.12,0.08,0.12,0.1,0.12
bloomfilter,RandomBaseline_test,Chinese Chemical Society (Beijing),Science_50,0.12,0.16,0.06,0.16,0.12,0.16,0.14,0.14,0.24,0.16,0.14,0.14,0.12,0.1,0.18,0.18,0.2,0.1,0.18,0.16,0.16,0.18,0.16,0.12,0.18,0.14,0.14
bloomfilter,RandomBaseline_test,Consilience,Science_50,0.56,0.56,0.58,0.5,0.4,0.46,0.38,0.44,0.44,0.5,0.44,0.58,0.56,0.46,0.48,0.62,0.36,0.42,0.34,0.48,0.5,0.5,0.44,0.54,0.3,0.38,0.48
bloomfilter,RandomBaseline_test,Crop circle,Science_50,0.54,0.58,0.48,0.5,0.4,0.62,0.56,0.36,0.56,0.56,0.4,0.52,0.48,0.44,0.4,0.58,0.46,0.58,0.42,0.5,0.46,0.48,0.42,0.4,0.46,0.48,0.52
bloomfilter,RandomBaseline_test,Data janitor,Science_50,0.26,0.38,0.34,0.36,0.36,0.32,0.38,0.46,0.4,0.26,0.22,0.4,0.34,0.34,0.2,0.32,0.34,0.32,0.42,0.38,0.26,0.34,0.4,0.28,0.32,0.26,0.3
bloomfilter,RandomBaseline_test,Dustbin category,Science_50,0.14,0.12,0.12,0.1,0.08,0.14,0.1,0.1,0.2,0.16,0.1,0.08,0.14,0.14,0.14,0.16,0.12,0.1,0.16,0.1,0.22,0.12,0.16,0.12,0.12,0.08,0.1
bloomfilter,RandomBaseline_test,Electronic voice phenomenon,Science_50,0.42,0.36,0.34,0.46,0.42,0.42,0.42,0.3,0.5,0.34,0.28,0.3,0.46,0.42,0.4,0.5,0.36,0.48,0.48,0.44,0.34,0.44,0.42,0.24,0.3,0.28,0.36
bloomfilter,RandomBaseline_test,Haplogroup A-P305,Science_50,0.16,0.14,0.14,0.12,0.08,0.12,0.08,0.1,0.14,0.16,0.14,0.08,0.12,0.14,0.1,0.12,0.12,0.1,0.14,0.16,0.06,0.14,0.12,0.1,0.12,0.14,0.1
bloomfilter,RandomBaseline_test,History and naming of human leukocyte antigens,Science_50,0.32,0.46,0.38,0.4,0.36,0.38,0.28,0.32,0.48,0.46,0.28,0.34,0.38,0.38,0.32,0.5,0.46,0.28,0.58,0.42,0.34,0.38,0.46,0.36,0.36,0.32,0.28
bloomfilter,RandomBaseline_test,History of pseudoscience,Science_50,0.52,0.58,0.36,0.46,0.34,0.52,0.42,0.42,0.56,0.46,0.36,0.42,0.42,0.42,0.36,0.56,0.46,0.42,0.4,0.48,0.4,0.48,0.42,0.36,0.28,0.42,0.46
bloomfilter,RandomBaseline_test,How to Build a Dinosaur,Science_50,0.32,0.34,0.32,0.32,0.28,0.36,0.34,0.3,0.28,0.36,0.22,0.3,0.32,0.34,0.32,0.36,0.3,0.28,0.28,0.26,0.26,0.3,0.16,0.28,0.2,0.2,0.26
bloomfilter,RandomBaseline_test,Ibn al-Haytham,Science_50,0.58,0.58,0.48,0.44,0.46,0.54,0.36,0.34,0.46,0.5,0.4,0.58,0.4,0.5,0.46,0.56,0.38,0.36,0.34,0.48,0.42,0.44,0.34,0.6,0.28,0.38,0.52
bloomfilter,RandomBaseline_test,In situ,Science_50,0.48,0.72,0.42,0.5,0.56,0.44,0.42,0.38,0.62,0.46,0.28,0.72,0.4,0.46,0.42,0.54,0.38,0.4,0.48,0.48,0.4,0.52,0.44,0.48,0.42,0.32,0.64
bloomfilter,RandomBaseline_test,In the Name of Science,Science_50,0.18,0.16,0.12,0.08,0.14,0.12,0.08,0.14,0.18,0.18,0.12,0.12,0.1,0.16,0.18,0.16,0.14,0.1,0.12,0.12,0.12,0.14,0.1,0.12,0.08,0.16,0.14
bloomfilter,RandomBaseline_test,Ion interaction chromatography,Science_50,0.04,0.1,0.06,0.08,0.04,0.04,0.08,0.06,0.08,0.08,0.04,0.1,0.06,0.02,0.02,0.06,0.02,0.08,0.04,0.08,0.04,0.06,0.06,0.04,0.04,0.02,0.08
bloomfilter,RandomBaseline_test,"Journal of Natural Philosophy, Chemistry, and the Arts",Science_50,0.44,0.4,0.36,0.44,0.34,0.52,0.42,0.44,0.5,0.46,0.34,0.42,0.38,0.5,0.48,0.42,0.46,0.32,0.34,0.4,0.36,0.38,0.28,0.32,0.32,0.32,0.42
bloomfilter,RandomBaseline_test,List of rectores magnifici of the Eindhoven University of Technology,Science_50,0.04,0.06,0.04,0.08,0.08,0.04,0.1,0.06,0.06,0.06,0.06,0.06,0.08,0.04,0.08,0.06,0.08,0.06,0.08,0.08,0.04,0.08,0.08,0.04,0.08,0.06,0.08
bloomfilter,RandomBaseline_test,List of scientific demonstrations,Science_50,0.02,0.06,0.02,0.04,0.04,0.02,0.04,0.04,0.06,0.02,0.06,0.04,0.04,0.02,0.04,0.06,0.04,0.02,0.04,0.04,0.04,0.06,0.02,0.06,0.02,0.02,0.04
bloomfilter,RandomBaseline_test,Living Earth Simulator Project,Science_50,0.14,0.32,0.18,0.16,0.18,0.18,0.18,0.2,0.24,0.22,0.06,0.2,0.16,0.18,0.14,0.2,0.2,0.16,0.22,0.16,0.14,0.18,0.22,0.12,0.16,0.14,0.22
bloomfilter,RandomBaseline_test,Long-range locator,Science_50,0.22,0.48,0.42,0.24,0.32,0.34,0.14,0.38,0.26,0.26,0.18,0.4,0.26,0.2,0.16,0.28,0.36,0.22,0.28,0.32,0.18,0.32,0.34,0.32,0.2,0.24,0.28
bloomfilter,RandomBaseline_test,Marine counterparts of land creatures,Science_50,0.4,0.42,0.38,0.34,0.26,0.42,0.46,0.26,0.34,0.38,0.36,0.36,0.32,0.5,0.3,0.38,0.26,0.26,0.22,0.28,0.4,0.32,0.22,0.34,0.18,0.28,0.36
bloomfilter,RandomBaseline_test,Mechanism (philosophy),Science_50,0.42,0.52,0.6,0.48,0.28,0.48,0.26,0.34,0.4,0.48,0.32,0.56,0.48,0.5,0.36,0.5,0.32,0.34,0.38,0.34,0.5,0.46,0.3,0.42,0.2,0.42,0.3
bloomfilter,RandomBaseline_test,NASA eClips,Science_50,0.28,0.22,0.14,0.3,0.36,0.34,0.36,0.3,0.36,0.26,0.2,0.26,0.38,0.24,0.3,0.38,0.32,0.22,0.34,0.44,0.16,0.36,0.42,0.26,0.3,0.14,0.34
bloomfilter,RandomBaseline_test,Neuralgia-inducing cavitational osteonecrosis,Science_50,0.22,0.1,0.2,0.18,0.12,0.12,0.14,0.18,0.2,0.2,0.1,0.14,0.18,0.14,0.14,0.18,0.12,0.12,0.26,0.18,0.16,0.18,0.26,0.14,0.12,0.14,0.14
bloomfilter,RandomBaseline_test,Open research,Science_50,0.48,0.54,0.48,0.48,0.44,0.38,0.36,0.56,0.58,0.4,0.28,0.38,0.54,0.4,0.36,0.56,0.52,0.28,0.6,0.54,0.34,0.56,0.5,0.44,0.28,0.42,0.42
bloomfilter,RandomBaseline_test,Organicism,Science_50,0.44,0.52,0.52,0.52,0.34,0.4,0.36,0.34,0.52,0.54,0.44,0.46,0.4,0.58,0.42,0.48,0.44,0.34,0.34,0.38,0.58,0.46,0.42,0.46,0.34,0.42,0.34
bloomfilter,RandomBaseline_test,Prediction,Science_50,0.66,0.58,0.72,0.58,0.54,0.52,0.48,0.66,0.66,0.5,0.34,0.58,0.58,0.58,0.54,0.5,0.44,0.5,0.52,0.62,0.58,0.62,0.52,0.58,0.42,0.38,0.54
bloomfilter,RandomBaseline_test,Quasi-empirical method,Science_50,0.38,0.4,0.48,0.42,0.3,0.32,0.2,0.4,0.38,0.36,0.28,0.36,0.44,0.4,0.32,0.44,0.32,0.26,0.34,0.38,0.54,0.4,0.34,0.44,0.22,0.34,0.28
bloomfilter,RandomBaseline_test,Regius Professor of Natural History (Aberdeen),Science_50,0.12,0.04,0.06,0.08,0.08,0.1,0.08,0.06,0.1,0.08,0.14,0.06,0.06,0.14,0.04,0.08,0.1,0.08,0.06,0.08,0.06,0.12,0.08,0.12,0.08,0.06,0.06
bloomfilter,RandomBaseline_test,Scientific Integrity in Policymaking,Science_50,0.42,0.38,0.42,0.48,0.26,0.42,0.44,0.52,0.56,0.38,0.34,0.34,0.48,0.5,0.44,0.5,0.48,0.42,0.42,0.48,0.46,0.46,0.6,0.42,0.42,0.46,0.46
bloomfilter,RandomBaseline_test,Social studies of finance,Science_50,0.38,0.38,0.44,0.54,0.44,0.42,0.34,0.54,0.58,0.44,0.24,0.4,0.48,0.48,0.34,0.44,0.5,0.38,0.42,0.52,0.54,0.48,0.56,0.46,0.34,0.24,0.48
bloomfilter,RandomBaseline_test,THE GrEEK CAMPUS,Science_50,0.14,0.16,0.18,0.2,0.16,0.14,0.2,0.14,0.24,0.16,0.18,0.18,0.12,0.14,0.1,0.2,0.24,0.2,0.16,0.16,0.1,0.14,0.2,0.12,0.2,0.16,0.2
bloomfilter,RandomBaseline_test,The Hunting Hypothesis,Science_50,0.42,0.4,0.3,0.42,0.3,0.5,0.34,0.34,0.4,0.5,0.3,0.36,0.34,0.48,0.38,0.46,0.36,0.34,0.42,0.46,0.4,0.42,0.3,0.3,0.26,0.26,0.34
bloomfilter,RandomBaseline_test,The World (Descartes),Science_50,0.48,0.52,0.4,0.4,0.34,0.42,0.3,0.3,0.4,0.42,0.4,0.56,0.34,0.48,0.32,0.44,0.4,0.38,0.24,0.32,0.36,0.42,0.36,0.4,0.2,0.28,0.4
bloomfilter,RandomBaseline_test,Theory of forms,Science_50,0.66,0.54,0.64,0.52,0.48,0.58,0.48,0.5,0.52,0.54,0.46,0.56,0.56,0.6,0.52,0.58,0.44,0.38,0.4,0.5,0.58,0.5,0.48,0.52,0.32,0.32,0.46
bloomfilter,RandomBaseline_test,University of Valencia Science Park,Science_50,0.52,0.6,0.44,0.7,0.64,0.56,0.48,0.66,0.66,0.48,0.32,0.64,0.5,0.52,0.5,0.64,0.68,0.44,0.66,0.54,0.38,0.68,0.5,0.46,0.4,0.42,0.62
bloomfilter,RandomBaseline_test,798 Art Zone,Arts_50,0.5,0.4,0.4,0.52,0.36,0.6,0.58,0.56,0.54,0.34,0.34,0.46,0.32,0.44,0.28,0.4,0.52,0.48,0.42,0.52,0.22,0.5,0.5,0.36,0.58,0.44,0.54
bloomfilter,RandomBaseline_test,A. W. Mellon lectures,Arts_50,0.14,0.06,0.1,0.14,0.06,0.1,0.12,0.1,0.14,0.12,0.12,0.04,0.14,0.1,0.1,0.1,0.08,0.08,0.08,0.14,0.1,0.14,0.08,0.04,0.08,0.08,0.08
bloomfilter,RandomBaseline_test,Added art,Arts_50,0.18,0.14,0.16,0.16,0.14,0.18,0.22,0.12,0.18,0.18,0.12,0.16,0.16,0.18,0.12,0.18,0.1,0.08,0.14,0.22,0.16,0.2,0.16,0.12,0.16,0.06,0.2
bloomfilter,RandomBaseline_test,Art Jog,Arts_50,0.06,0.04,0.02,0.04,0.04,0.06,0.06,0.04,0.08,0.06,0.04,0.02,0.02,0.08,0.04,0.06,0.04,0.02,0.04,0.04,0.04,0.06,0.02,0.04,0.06,0.04,0.08
bloomfilter,RandomBaseline_test,"Arts District (Portland, Maine)",Arts_50,0.22,0.2,0.12,0.26,0.26,0.36,0.26,0.22,0.32,0.24,0.14,0.24,0.14,0.38,0.12,0.24,0.28,0.38,0.18,0.24,0.16,0.28,0.3,0.2,0.24,0.22,0.22
bloomfilter,RandomBaseline_test,Arts and Crafts movement,Arts_50,0.5,0.38,0.4,0.52,0.28,0.66,0.46,0.38,0.48,0.44,0.38,0.32,0.42,0.46,0.36,0.4,0.4,0.44,0.4,0.54,0.34,0.42,0.34,0.4,0.44,0.38,0.56
bloomfilter,RandomBaseline_test,Aspectism,Arts_50,0.04,0.02,0.04,0.06,0.02,0.06,0.06,0.02,0.08,0.08,0.02,0.02,0.02,0.02,0.04,0.06,0.02,0.04,0.02,0.04,0.02,0.08,0.02,0.0,0.04,0.02,0.04
bloomfilter,RandomBaseline_test,Benda Bilili!,Arts_50,0.26,0.22,0.26,0.22,0.22,0.3,0.38,0.28,0.32,0.24,0.2,0.16,0.24,0.3,0.26,0.24,0.14,0.34,0.26,0.24,0.16,0.26,0.28,0.22,0.22,0.16,0.22
bloomfilter,RandomBaseline_test,Biomechanical art,Arts_50,0.22,0.12,0.08,0.18,0.08,0.26,0.22,0.12,0.22,0.2,0.12,0.06,0.1,0.14,0.18,0.14,0.1,0.18,0.06,0.14,0.1,0.14,0.1,0.14,0.14,0.04,0.14
bloomfilter,RandomBaseline_test,Black Spark,Arts_50,0.34,0.2,0.18,0.24,0.22,0.28,0.3,0.16,0.28,0.22,0.22,0.14,0.26,0.26,0.24,0.18,0.16,0.24,0.2,0.24,0.08,0.26,0.22,0.12,0.16,0.16,0.18
bloomfilter,RandomBaseline_test,Capsule review,Arts_50,0.22,0.14,0.14,0.18,0.16,0.2,0.26,0.14,0.22,0.2,0.12,0.1,0.16,0.3,0.2,0.22,0.16,0.24,0.14,0.16,0.16,0.12,0.16,0.16,0.14,0.12,0.16
bloomfilter,RandomBaseline_test,China International Gallery Exposition,Arts_50,0.12,0.12,0.1,0.12,0.14,0.16,0.14,0.06,0.18,0.12,0.08,0.12,0.08,0.08,0.08,0.1,0.1,0.1,0.08,0.14,0.12,0.12,0.08,0.08,0.1,0.08,0.14
bloomfilter,RandomBaseline_test,Chocolate box art,Arts_50,0.28,0.16,0.12,0.32,0.16,0.28,0.28,0.1,0.28,0.28,0.26,0.18,0.18,0.22,0.18,0.18,0.18,0.22,0.16,0.26,0.24,0.24,0.18,0.16,0.14,0.22,0.26
bloomfilter,RandomBaseline_test,Cliché verre,Arts_50,0.32,0.4,0.28,0.3,0.32,0.58,0.36,0.28,0.4,0.44,0.26,0.26,0.4,0.32,0.28,0.26,0.26,0.2,0.2,0.28,0.26,0.32,0.26,0.32,0.26,0.16,0.4
